date,route,day_of_week,month,price,promo_flag,bookings,revenue
2024-04-21,DXB-SYD,6,4,1245.96,0,181,225518.07
2024-04-22,DXB-SYD,0,4,1247.44,0,154,192106.09
2024-04-23,DXB-SYD,1,4,1250.03,0,141,176253.98
2024-04-24,DXB-SYD,2,4,1250.33,0,168,210054.92
2024-04-25,DXB-SYD,3,4,1252.92,0,182,228031.69
2024-04-26,DXB-SYD,4,4,1032.97,1,284,293363.99
2024-04-27,DXB-SYD,5,4,1255.0,0,190,238449.99
2024-04-28,DXB-SYD,6,4,1252.21,0,187,234162.63
2024-04-29,DXB-SYD,0,4,1256.36,0,143,179659.85
2024-04-30,DXB-SYD,1,4,1259.13,0,154,193905.54
2024-05-01,DXB-SYD,2,5,1259.21,0,168,211548.02
2024-05-02,DXB-SYD,3,5,1256.76,0,156,196055.17
2024-05-03,DXB-SYD,4,5,1257.7,0,193,242735.49
2024-05-04,DXB-SYD,5,5,1256.03,0,198,248692.95
2024-05-05,DXB-SYD,6,5,1257.18,0,172,216234.87
2024-05-06,DXB-SYD,0,5,1258.28,0,161,202582.62
2024-05-07,DXB-SYD,1,5,1257.34,0,165,207460.83
2024-05-08,DXB-SYD,2,5,1259.49,0,160,201517.8
2024-05-09,DXB-SYD,3,5,1261.15,0,183,230791.19
2024-05-10,DXB-SYD,4,5,1263.07,0,199,251350.96
2024-05-11,DXB-SYD,5,5,1263.53,0,207,261550.46
2024-05-12,DXB-SYD,6,5,1261.84,0,170,214513.44
2024-05-13,DXB-SYD,0,5,1263.74,0,170,214836.09
2024-05-14,DXB-SYD,1,5,1263.76,0,159,200937.86
2024-05-15,DXB-SYD,2,5,1262.09,0,168,212031.5
2024-05-16,DXB-SYD,3,5,1264.53,0,175,221292.73
2024-05-17,DXB-SYD,4,5,1268.08,0,195,247275.87
2024-05-18,DXB-SYD,5,5,1268.41,0,208,263830.24
2024-05-19,DXB-SYD,6,5,1272.04,0,167,212430.87
2024-05-20,DXB-SYD,0,5,1272.56,0,145,184521.0
2024-05-21,DXB-SYD,1,5,1272.36,0,153,194671.24
2024-05-22,DXB-SYD,2,5,1271.78,0,172,218746.36
2024-05-23,DXB-SYD,3,5,1274.6,0,179,228152.54
2024-05-24,DXB-SYD,4,5,1273.78,0,192,244564.98
2024-05-25,DXB-SYD,5,5,1275.22,0,203,258870.15
2024-05-26,DXB-SYD,6,5,1274.72,0,183,233273.71
2024-05-27,DXB-SYD,0,5,1274.36,0,162,206445.97
2024-05-28,DXB-SYD,1,5,1276.22,0,183,233549.04
2024-05-29,DXB-SYD,2,5,1275.97,0,180,229674.19
2024-05-30,DXB-SYD,3,5,1275.67,0,202,257684.64
2024-05-31,DXB-SYD,4,5,1277.66,0,223,284919.1
2024-06-01,DXB-SYD,5,6,1280.35,0,205,262471.96
2024-06-02,DXB-SYD,6,6,1281.6,0,177,226843.41
2024-06-03,DXB-SYD,0,6,1280.89,0,157,201100.45
2024-06-04,DXB-SYD,1,6,1280.4,0,178,227910.59
2024-06-05,DXB-SYD,2,6,1109.57,1,202,224133.45
2024-06-06,DXB-SYD,3,6,967.32,1,258,249568.14
2024-06-07,DXB-SYD,4,6,1280.27,0,208,266296.89
2024-06-08,DXB-SYD,5,6,1281.6,0,220,281950.93
2024-06-09,DXB-SYD,6,6,1281.95,0,199,255108.59
2024-06-10,DXB-SYD,0,6,1279.6,0,175,223930.12
2024-06-11,DXB-SYD,1,6,1278.42,0,161,205825.79
2024-06-12,DXB-SYD,2,6,1277.87,0,185,236406.11
2024-06-13,DXB-SYD,3,6,1277.96,0,192,245368.27
2024-06-14,DXB-SYD,4,6,1280.98,0,216,276692.55
2024-06-15,DXB-SYD,5,6,1281.52,0,238,305002.67
2024-06-16,DXB-SYD,6,6,1280.44,0,193,247124.41
2024-06-17,DXB-SYD,0,6,1280.94,0,170,217758.97
2024-06-18,DXB-SYD,1,6,1280.57,0,179,229221.3
2024-06-19,DXB-SYD,2,6,1281.2,0,172,220367.11
2024-06-20,DXB-SYD,3,6,1282.22,0,198,253879.19
2024-06-21,DXB-SYD,4,6,1284.17,0,229,294074.31
2024-06-22,DXB-SYD,5,6,1284.26,0,261,335191.39
2024-06-23,DXB-SYD,6,6,1028.33,1,281,288961.37
2024-06-24,DXB-SYD,0,6,1288.31,0,183,235760.66
2024-06-25,DXB-SYD,1,6,1287.35,0,180,231723.37
2024-06-26,DXB-SYD,2,6,1290.76,0,170,219429.62
2024-06-27,DXB-SYD,3,6,1291.34,0,205,264724.84
2024-06-28,DXB-SYD,4,6,1290.17,0,223,287707.4
2024-06-29,DXB-SYD,5,6,1292.72,0,238,307667.09
2024-06-30,DXB-SYD,6,6,1295.9,0,205,265659.36
2024-07-01,DXB-SYD,0,7,1295.91,0,183,237150.73
2024-07-02,DXB-SYD,1,7,1295.2,0,172,222774.06
2024-07-03,DXB-SYD,2,7,1294.98,0,184,238276.2
2024-07-04,DXB-SYD,3,7,1296.08,0,189,244959.75
2024-07-05,DXB-SYD,4,7,1298.02,0,219,284267.26
2024-07-06,DXB-SYD,5,7,1298.9,0,253,328620.61
2024-07-07,DXB-SYD,6,7,1299.06,0,208,270203.7
2024-07-08,DXB-SYD,0,7,1301.3,0,178,231631.97
2024-07-09,DXB-SYD,1,7,1300.83,0,195,253661.06
2024-07-10,DXB-SYD,2,7,944.94,1,254,240014.45
2024-07-11,DXB-SYD,3,7,1301.9,0,190,247361.04
2024-07-12,DXB-SYD,4,7,1302.51,0,246,320418.64
2024-07-13,DXB-SYD,5,7,1302.3,0,233,303436.95
2024-07-14,DXB-SYD,6,7,1302.17,0,200,260434.56
2024-07-15,DXB-SYD,0,7,1301.55,0,165,214755.88
2024-07-16,DXB-SYD,1,7,1303.5,0,178,232023.75
2024-07-17,DXB-SYD,2,7,1302.33,0,187,243536.27
2024-07-18,DXB-SYD,3,7,1025.74,1,258,264640.28
2024-07-19,DXB-SYD,4,7,1304.24,0,219,285627.8
2024-07-20,DXB-SYD,5,7,1122.66,1,274,307608.99
2024-07-21,DXB-SYD,6,7,1301.93,0,205,266894.89
2024-07-22,DXB-SYD,0,7,1300.97,0,165,214659.52
2024-07-23,DXB-SYD,1,7,1298.13,0,186,241452.05
2024-07-24,DXB-SYD,2,7,1296.58,0,190,246349.41
2024-07-25,DXB-SYD,3,7,1291.73,0,198,255763.08
2024-07-26,DXB-SYD,4,7,1291.38,0,218,281521.71
2024-07-27,DXB-SYD,5,7,1289.52,0,229,295300.07
2024-07-28,DXB-SYD,6,7,1289.45,0,192,247574.55
2024-07-29,DXB-SYD,0,7,1286.85,0,172,221337.55
2024-07-30,DXB-SYD,1,7,1286.8,0,169,217468.5
2024-07-31,DXB-SYD,2,7,1285.99,0,197,253340.2
2024-08-01,DXB-SYD,3,8,1288.05,0,211,271779.26
2024-08-02,DXB-SYD,4,8,1289.97,0,230,296693.6
2024-08-03,DXB-SYD,5,8,1290.94,0,231,298208.09
2024-08-04,DXB-SYD,6,8,1105.82,1,225,248809.25
2024-08-05,DXB-SYD,0,8,1293.0,0,172,222395.45
2024-08-06,DXB-SYD,1,8,1290.44,0,178,229697.94
2024-08-07,DXB-SYD,2,8,1288.1,0,162,208671.46
2024-08-08,DXB-SYD,3,8,1064.57,1,260,276787.91
2024-08-09,DXB-SYD,4,8,1290.85,0,243,313677.37
2024-08-10,DXB-SYD,5,8,1290.29,0,236,304508.34
2024-08-11,DXB-SYD,6,8,1289.75,0,210,270846.82
2024-08-12,DXB-SYD,0,8,1287.31,0,172,221417.03
2024-08-13,DXB-SYD,1,8,1288.44,0,175,225477.69
2024-08-14,DXB-SYD,2,8,1289.58,0,164,211491.59
2024-08-15,DXB-SYD,3,8,1290.47,0,200,258093.61
2024-08-16,DXB-SYD,4,8,1289.22,0,217,279760.34
2024-08-17,DXB-SYD,5,8,1287.84,0,221,284613.64
2024-08-18,DXB-SYD,6,8,1285.58,0,205,263544.66
2024-08-19,DXB-SYD,0,8,1285.38,0,161,206946.32
2024-08-20,DXB-SYD,1,8,1283.42,0,160,205347.86
2024-08-21,DXB-SYD,2,8,1281.31,0,170,217823.45
2024-08-22,DXB-SYD,3,8,1018.32,1,238,242359.06
2024-08-23,DXB-SYD,4,8,1279.24,0,209,267360.24
2024-08-24,DXB-SYD,5,8,1072.92,1,242,259647.71
2024-08-25,DXB-SYD,6,8,1278.39,0,199,254399.46
2024-08-26,DXB-SYD,0,8,1278.13,0,164,209612.87
2024-08-27,DXB-SYD,1,8,1277.31,0,155,197982.6
2024-08-28,DXB-SYD,2,8,1277.19,0,158,201795.46
2024-08-29,DXB-SYD,3,8,1275.3,0,183,233379.3
2024-08-30,DXB-SYD,4,8,1275.04,0,211,269034.49
2024-08-31,DXB-SYD,5,8,893.96,1,346,309311.87
2024-09-01,DXB-SYD,6,9,1272.18,0,177,225175.05
2024-09-02,DXB-SYD,0,9,1273.24,0,153,194805.38
2024-09-03,DXB-SYD,1,9,1271.48,0,164,208522.28
2024-09-04,DXB-SYD,2,9,1271.17,0,157,199573.27
2024-09-05,DXB-SYD,3,9,1272.46,0,184,234132.92
2024-09-06,DXB-SYD,4,9,1273.39,0,201,255951.5
2024-09-07,DXB-SYD,5,9,1272.98,0,212,269870.82
2024-09-08,DXB-SYD,6,9,1271.96,0,191,242944.05
2024-09-09,DXB-SYD,0,9,1272.9,0,147,187116.2
2024-09-10,DXB-SYD,1,9,1273.42,0,137,174459.1
2024-09-11,DXB-SYD,2,9,1272.0,0,157,199704.38
2024-09-12,DXB-SYD,3,9,1270.31,0,201,255332.14
2024-09-13,DXB-SYD,4,9,1266.69,0,223,282472.52
2024-09-14,DXB-SYD,5,9,1266.41,0,230,291274.18
2024-09-15,DXB-SYD,6,9,1265.76,0,179,226571.79
2024-09-16,DXB-SYD,0,9,1266.94,0,141,178638.63
2024-09-17,DXB-SYD,1,9,1266.94,0,133,168503.64
2024-09-18,DXB-SYD,2,9,1268.4,0,155,196602.75
2024-09-19,DXB-SYD,3,9,1015.29,1,237,240624.76
2024-09-20,DXB-SYD,4,9,1267.96,0,212,268808.38
2024-09-21,DXB-SYD,5,9,1266.61,0,216,273587.75
2024-09-22,DXB-SYD,6,9,1267.21,0,182,230632.07
2024-09-23,DXB-SYD,0,9,1264.45,0,149,188402.66
2024-09-24,DXB-SYD,1,9,1264.22,0,145,183311.91
2024-09-25,DXB-SYD,2,9,1260.66,0,163,205487.05
2024-09-26,DXB-SYD,3,9,1259.66,0,187,235557.06
2024-09-27,DXB-SYD,4,9,1259.73,0,201,253204.73
2024-09-28,DXB-SYD,5,9,1258.34,0,193,242859.33
2024-09-29,DXB-SYD,6,9,1256.15,0,187,234900.34
2024-09-30,DXB-SYD,0,9,1256.8,0,162,203602.14
2024-10-01,DXB-SYD,1,10,1256.02,0,144,180867.55
2024-10-02,DXB-SYD,2,10,1254.66,0,154,193217.76
2024-10-03,DXB-SYD,3,10,1254.09,0,187,234514.47
2024-10-04,DXB-SYD,4,10,1257.4,0,194,243935.91
2024-10-05,DXB-SYD,5,10,1258.48,0,224,281900.52
2024-10-06,DXB-SYD,6,10,1259.58,0,184,231761.81
2024-10-07,DXB-SYD,0,10,1259.57,0,152,191454.53
2024-10-08,DXB-SYD,1,10,1259.15,0,153,192650.59
2024-10-09,DXB-SYD,2,10,904.01,1,247,223289.75
2024-10-10,DXB-SYD,3,10,1253.19,0,172,215549.49
2024-10-11,DXB-SYD,4,10,1251.79,0,186,232833.31
2024-10-12,DXB-SYD,5,10,1248.29,0,215,268382.81
2024-10-13,DXB-SYD,6,10,1245.86,0,190,236713.97
2024-10-14,DXB-SYD,0,10,1242.19,0,165,204961.88
2024-10-15,DXB-SYD,1,10,1241.43,0,170,211043.4
2024-10-16,DXB-SYD,2,10,1241.95,0,157,194986.24
2024-10-17,DXB-SYD,3,10,1242.9,0,200,248579.2
2024-10-18,DXB-SYD,4,10,1242.8,0,188,233646.06
2024-10-19,DXB-SYD,5,10,1240.63,0,195,241922.43
2024-10-20,DXB-SYD,6,10,1237.0,0,163,201630.89
2024-10-21,DXB-SYD,0,10,960.47,1,216,207462.09
2024-10-22,DXB-SYD,1,10,1230.98,0,153,188340.59
2024-10-23,DXB-SYD,2,10,1228.91,0,170,208913.9
2024-10-24,DXB-SYD,3,10,1227.91,0,187,229620.09
2024-10-25,DXB-SYD,4,10,1225.64,0,188,230419.95
2024-10-26,DXB-SYD,5,10,1225.39,0,206,252429.51
2024-10-27,DXB-SYD,6,10,1224.27,0,181,221593.27
2024-10-28,DXB-SYD,0,10,1223.52,0,145,177410.09
2024-10-29,DXB-SYD,1,10,1224.45,0,149,182443.55
2024-10-30,DXB-SYD,2,10,1221.9,0,158,193060.75
2024-10-31,DXB-SYD,3,10,1221.75,0,202,246792.97
2024-11-01,DXB-SYD,4,11,1220.94,0,206,251513.17
2024-11-02,DXB-SYD,5,11,1219.64,0,221,269541.38
2024-11-03,DXB-SYD,6,11,1220.17,0,169,206209.48
2024-11-04,DXB-SYD,0,11,1220.69,0,175,213620.91
2024-11-05,DXB-SYD,1,11,1218.46,0,172,209575.93
2024-11-06,DXB-SYD,2,11,1217.38,0,147,178954.97
2024-11-07,DXB-SYD,3,11,1216.99,0,179,217840.79
2024-11-08,DXB-SYD,4,11,1215.76,0,212,257740.91
2024-11-09,DXB-SYD,5,11,1215.81,0,223,271126.37
2024-11-10,DXB-SYD,6,11,888.94,1,271,240902.1
2024-11-11,DXB-SYD,0,11,1217.33,0,162,197206.71
2024-11-12,DXB-SYD,1,11,1214.19,0,156,189414.37
2024-11-13,DXB-SYD,2,11,1213.17,0,170,206239.23
2024-11-14,DXB-SYD,3,11,1210.97,0,204,247037.11
2024-11-15,DXB-SYD,4,11,1211.03,0,199,240994.1
2024-11-16,DXB-SYD,5,11,956.16,1,314,300235.33
2024-11-17,DXB-SYD,6,11,1207.41,0,183,220956.91
2024-11-18,DXB-SYD,0,11,1205.61,0,160,192897.93
2024-11-19,DXB-SYD,1,11,1203.65,0,174,209435.03
2024-11-20,DXB-SYD,2,11,1200.62,0,184,220913.2
2024-11-21,DXB-SYD,3,11,1199.05,0,206,247004.19
2024-11-22,DXB-SYD,4,11,1199.8,0,198,237561.35
2024-11-23,DXB-SYD,5,11,1198.89,0,219,262557.4
2024-11-24,DXB-SYD,6,11,1198.96,0,208,249382.81
2024-11-25,DXB-SYD,0,11,1200.57,0,175,210100.03
2024-11-26,DXB-SYD,1,11,1200.08,0,161,193213.36
2024-11-27,DXB-SYD,2,11,1198.36,0,185,221696.13
2024-11-28,DXB-SYD,3,11,1198.17,0,194,232444.61
2024-11-29,DXB-SYD,4,11,1196.46,0,248,296721.69
2024-11-30,DXB-SYD,5,11,1194.81,0,257,307065.07
2024-12-01,DXB-SYD,6,12,1191.63,0,216,257391.43
2024-12-02,DXB-SYD,0,12,1034.68,1,239,247288.06
2024-12-03,DXB-SYD,1,12,1190.63,0,182,216694.93
2024-12-04,DXB-SYD,2,12,1190.0,0,199,236809.54
2024-12-05,DXB-SYD,3,12,1187.53,0,234,277883.03
2024-12-06,DXB-SYD,4,12,1187.28,0,240,284946.31
2024-12-07,DXB-SYD,5,12,1185.22,0,245,290378.66
2024-12-08,DXB-SYD,6,12,1184.09,0,197,233265.68
2024-12-09,DXB-SYD,0,12,1184.49,0,193,228606.08
2024-12-10,DXB-SYD,1,12,1184.75,0,200,236950.47
2024-12-11,DXB-SYD,2,12,1183.8,0,212,250964.73
2024-12-12,DXB-SYD,3,12,1180.22,0,233,274990.83
2024-12-13,DXB-SYD,4,12,1183.78,0,240,284107.16
2024-12-14,DXB-SYD,5,12,1185.47,0,228,270286.95
2024-12-15,DXB-SYD,6,12,1040.99,1,261,271699.31
2024-12-16,DXB-SYD,0,12,1183.56,0,197,233161.03
2024-12-17,DXB-SYD,1,12,1182.45,0,193,228213.45
2024-12-18,DXB-SYD,2,12,1180.7,0,214,252670.05
2024-12-19,DXB-SYD,3,12,1181.66,0,258,304867.9
2024-12-20,DXB-SYD,4,12,1181.11,0,255,301183.62
2024-12-21,DXB-SYD,5,12,1178.99,0,261,307717.55
2024-12-22,DXB-SYD,6,12,1177.35,0,228,268434.73
2024-12-23,DXB-SYD,0,12,1178.08,0,204,240328.87
2024-12-24,DXB-SYD,1,12,1179.54,0,187,220573.44
2024-12-25,DXB-SYD,2,12,1180.88,0,207,244442.71
2024-12-26,DXB-SYD,3,12,1181.07,0,234,276370.39
2024-12-27,DXB-SYD,4,12,1179.74,0,252,297294.93
2024-12-28,DXB-SYD,5,12,1173.93,0,268,314613.02
2024-12-29,DXB-SYD,6,12,1173.42,0,233,273407.69
2024-12-30,DXB-SYD,0,12,1172.47,0,177,207526.93
2024-12-31,DXB-SYD,1,12,1171.73,0,200,234345.07
2025-01-01,DXB-SYD,2,1,1170.85,0,170,199044.89
2025-01-02,DXB-SYD,3,1,1167.91,0,186,217230.93
2025-01-03,DXB-SYD,4,1,1167.79,0,203,237061.16
2025-01-04,DXB-SYD,5,1,1167.78,0,233,272093.06
2025-01-05,DXB-SYD,6,1,1167.85,0,196,228898.29
2025-01-06,DXB-SYD,0,1,1168.31,0,157,183424.88
2025-01-07,DXB-SYD,1,1,1168.26,0,175,204445.52
2025-01-08,DXB-SYD,2,1,1166.69,0,163,190170.05
2025-01-09,DXB-SYD,3,1,1165.62,0,201,234290.27
2025-01-10,DXB-SYD,4,1,1164.8,0,222,258586.0
2025-01-11,DXB-SYD,5,1,1164.01,0,241,280525.23
2025-01-12,DXB-SYD,6,1,1164.54,0,221,257364.24
2025-01-13,DXB-SYD,0,1,1005.22,1,195,196017.9
2025-01-14,DXB-SYD,1,1,1166.71,0,171,199507.24
2025-01-15,DXB-SYD,2,1,1169.06,0,175,204585.61
2025-01-16,DXB-SYD,3,1,1168.22,0,204,238317.32
2025-01-17,DXB-SYD,4,1,1161.51,0,223,259016.62
2025-01-18,DXB-SYD,5,1,843.08,1,341,287489.16
2025-01-19,DXB-SYD,6,1,1160.64,0,196,227485.43
2025-01-20,DXB-SYD,0,1,1158.48,0,165,191149.41
2025-01-21,DXB-SYD,1,1,1156.93,0,183,211717.77
2025-01-22,DXB-SYD,2,1,1155.3,0,186,214886.25
2025-01-23,DXB-SYD,3,1,1155.27,0,214,247226.96
2025-01-24,DXB-SYD,4,1,1151.97,0,218,251130.13
2025-01-25,DXB-SYD,5,1,805.95,1,355,286113.48
2025-01-26,DXB-SYD,6,1,1148.97,0,191,219452.48
2025-01-27,DXB-SYD,0,1,1148.95,0,183,210257.65
2025-01-28,DXB-SYD,1,1,1148.96,0,164,188429.59
2025-01-29,DXB-SYD,2,1,1146.83,0,204,233953.54
2025-01-30,DXB-SYD,3,1,1144.42,0,189,216294.53
2025-01-31,DXB-SYD,4,1,1142.71,0,229,261680.27
2025-02-01,DXB-SYD,5,2,1142.12,0,257,293525.54
2025-02-02,DXB-SYD,6,2,1143.41,0,213,243545.6
2025-02-03,DXB-SYD,0,2,1139.39,0,183,208508.82
2025-02-04,DXB-SYD,1,2,1138.12,0,167,190066.01
2025-02-05,DXB-SYD,2,2,1135.18,0,170,192980.74
2025-02-06,DXB-SYD,3,2,1131.76,0,218,246724.56
2025-02-07,DXB-SYD,4,2,1132.28,0,249,281937.15
2025-02-08,DXB-SYD,5,2,1132.16,0,232,262661.03
2025-02-09,DXB-SYD,6,2,1131.9,0,194,219588.7
2025-02-10,DXB-SYD,0,2,1132.35,0,156,176646.7
2025-02-11,DXB-SYD,1,2,1130.7,0,169,191088.56
2025-02-12,DXB-SYD,2,2,1129.13,0,186,210017.26
2025-02-13,DXB-SYD,3,2,1131.48,0,229,259108.5
2025-02-14,DXB-SYD,4,2,1130.18,0,238,268984.02
2025-02-15,DXB-SYD,5,2,1130.37,0,243,274679.04
2025-02-16,DXB-SYD,6,2,1129.46,0,204,230409.23
2025-02-17,DXB-SYD,0,2,1125.77,0,178,200386.7
2025-02-18,DXB-SYD,1,2,1121.79,0,196,219870.19
2025-02-19,DXB-SYD,2,2,1120.01,0,192,215041.21
2025-02-20,DXB-SYD,3,2,1120.68,0,185,207326.0
2025-02-21,DXB-SYD,4,2,1120.96,0,222,248852.38
2025-02-22,DXB-SYD,5,2,1121.42,0,229,256805.99
2025-02-23,DXB-SYD,6,2,1119.04,0,205,229403.48
2025-02-24,DXB-SYD,0,2,1120.57,0,192,215148.74
2025-02-25,DXB-SYD,1,2,1118.22,0,181,202398.36
2025-02-26,DXB-SYD,2,2,1117.65,0,190,212353.32
2025-02-27,DXB-SYD,3,2,1116.74,0,230,256850.96
2025-02-28,DXB-SYD,4,2,1115.6,0,224,249893.34
2025-03-01,DXB-SYD,5,3,1116.72,0,271,302630.83
2025-03-02,DXB-SYD,6,3,925.69,1,261,241604.39
2025-03-03,DXB-SYD,0,3,1111.88,0,189,210144.91
2025-03-04,DXB-SYD,1,3,1111.03,0,181,201097.0
2025-03-05,DXB-SYD,2,3,1109.56,0,194,215255.03
2025-03-06,DXB-SYD,3,3,1113.76,0,220,245027.21
2025-03-07,DXB-SYD,4,3,1113.91,0,241,268452.36
2025-03-08,DXB-SYD,5,3,1112.44,0,234,260309.8
2025-03-09,DXB-SYD,6,3,1109.99,0,201,223108.64
2025-03-10,DXB-SYD,0,3,1106.32,0,218,241177.5
2025-03-11,DXB-SYD,1,3,1103.93,0,180,198707.51
2025-03-12,DXB-SYD,2,3,1103.26,0,202,222857.78
2025-03-13,DXB-SYD,3,3,1104.55,0,196,216492.67
2025-03-14,DXB-SYD,4,3,1105.4,0,233,257557.72
2025-03-15,DXB-SYD,5,3,1104.91,0,246,271806.98
2025-03-16,DXB-SYD,6,3,1103.59,0,223,246100.67
2025-03-17,DXB-SYD,0,3,1103.17,0,159,175403.46
2025-03-18,DXB-SYD,1,3,1101.57,0,189,208195.84
2025-03-19,DXB-SYD,2,3,1103.32,0,181,199701.61
2025-03-20,DXB-SYD,3,3,1102.23,0,222,244693.98
2025-03-21,DXB-SYD,4,3,1101.29,0,224,246687.84
2025-03-22,DXB-SYD,5,3,1097.15,0,238,261122.87
2025-03-23,DXB-SYD,6,3,1096.06,0,216,236748.91
2025-03-24,DXB-SYD,0,3,1096.52,0,180,197373.04
2025-03-25,DXB-SYD,1,3,1094.12,0,183,200224.35
2025-03-26,DXB-SYD,2,3,1092.21,0,184,200966.17
2025-03-27,DXB-SYD,3,3,1092.61,0,197,215244.65
2025-03-28,DXB-SYD,4,3,1089.62,0,258,281121.44
2025-03-29,DXB-SYD,5,3,793.21,1,353,280003.61
2025-03-30,DXB-SYD,6,3,1088.86,0,220,239549.55
2025-03-31,DXB-SYD,0,3,1087.51,0,204,221852.75
2025-04-01,DXB-SYD,1,4,1085.07,0,184,199652.37
2025-04-02,DXB-SYD,2,4,1084.88,0,190,206126.96
2025-04-03,DXB-SYD,3,4,1087.82,0,226,245846.85
2025-04-04,DXB-SYD,4,4,1088.24,0,260,282943.58
2025-04-05,DXB-SYD,5,4,1086.21,0,238,258517.39
2025-04-06,DXB-SYD,6,4,1087.18,0,221,240265.78
2025-04-07,DXB-SYD,0,4,1085.97,0,176,191130.74
2025-04-08,DXB-SYD,1,4,1087.31,0,187,203326.35
2025-04-09,DXB-SYD,2,4,871.21,1,268,233483.48
2025-04-10,DXB-SYD,3,4,940.97,1,256,240887.67
2025-04-11,DXB-SYD,4,4,1080.45,0,241,260388.95
2025-04-12,DXB-SYD,5,4,1081.16,0,236,255154.89
2025-04-13,DXB-SYD,6,4,1080.69,0,227,245317.5
2025-04-14,DXB-SYD,0,4,1078.47,0,212,228634.64
2025-04-15,DXB-SYD,1,4,1076.83,0,182,195982.61
2025-04-16,DXB-SYD,2,4,1073.29,0,197,211437.41
2025-04-17,DXB-SYD,3,4,1072.48,0,236,253104.72
2025-04-18,DXB-SYD,4,4,1075.12,0,269,289208.13
2025-04-19,DXB-SYD,5,4,776.81,1,364,282759.13
2025-04-20,DXB-SYD,6,4,843.4,1,312,263140.64
2025-04-21,DXB-SYD,0,4,1078.96,0,204,220108.43
2025-04-22,DXB-SYD,1,4,1079.86,0,195,210572.08
2025-04-23,DXB-SYD,2,4,1082.18,0,174,188298.72
2025-04-24,DXB-SYD,3,4,911.97,1,294,268117.96
2025-04-25,DXB-SYD,4,4,1081.2,0,274,296247.92
2025-04-26,DXB-SYD,5,4,1082.12,0,264,285680.31
2025-04-27,DXB-SYD,6,4,1083.69,0,215,232992.46
2025-04-28,DXB-SYD,0,4,1082.35,0,195,211059.18
2025-04-29,DXB-SYD,1,4,1080.67,0,219,236666.16
2025-04-30,DXB-SYD,2,4,1080.28,0,219,236580.64
2025-05-01,DXB-SYD,3,5,1080.93,0,241,260504.53
2025-05-02,DXB-SYD,4,5,1081.54,0,260,281201.07
2025-05-03,DXB-SYD,5,5,1078.83,0,256,276179.56
2025-05-04,DXB-SYD,6,5,1081.12,0,230,248657.68
2025-05-05,DXB-SYD,0,5,1079.59,0,204,220236.66
2025-05-06,DXB-SYD,1,5,1078.63,0,208,224355.72
2025-05-07,DXB-SYD,2,5,1076.73,0,230,247646.78
2025-05-08,DXB-SYD,3,5,803.41,1,369,296457.4
2025-05-09,DXB-SYD,4,5,1080.05,0,237,255971.17
2025-05-10,DXB-SYD,5,5,1078.24,0,275,296514.97
2025-05-11,DXB-SYD,6,5,1079.0,0,248,267593.08
2025-05-12,DXB-SYD,0,5,1079.64,0,216,233201.59
2025-05-13,DXB-SYD,1,5,1078.84,0,197,212531.68
2025-05-14,DXB-SYD,2,5,840.36,1,349,293284.5
2025-05-15,DXB-SYD,3,5,1077.86,0,222,239283.94
2025-05-16,DXB-SYD,4,5,1076.62,0,248,267002.31
2025-05-17,DXB-SYD,5,5,1073.12,0,282,302619.77
2025-05-18,DXB-SYD,6,5,1070.65,0,276,295500.39
2025-05-19,DXB-SYD,0,5,1072.89,0,204,218869.91
2025-05-20,DXB-SYD,1,5,1074.89,0,207,222501.72
2025-05-21,DXB-SYD,2,5,1074.53,0,235,252513.81
2025-05-22,DXB-SYD,3,5,1076.57,0,246,264835.95
2025-05-23,DXB-SYD,4,5,1075.88,0,265,285109.14
2025-05-24,DXB-SYD,5,5,1075.08,0,293,314998.51
2025-05-25,DXB-SYD,6,5,1074.73,0,253,271907.68
2025-05-26,DXB-SYD,0,5,1074.12,0,233,250270.57
2025-05-27,DXB-SYD,1,5,1073.38,0,232,249024.88
2025-05-28,DXB-SYD,2,5,1074.69,0,230,247178.39
2025-05-29,DXB-SYD,3,5,1074.51,0,257,276149.47
2025-05-30,DXB-SYD,4,5,1075.19,0,281,302127.05
2025-05-31,DXB-SYD,5,5,1076.34,0,299,321827.02
2025-06-01,DXB-SYD,6,6,1076.55,0,256,275595.87
2025-06-02,DXB-SYD,0,6,1074.72,0,225,241811.52
2025-06-03,DXB-SYD,1,6,1072.32,0,237,254140.52
2025-06-04,DXB-SYD,2,6,1072.19,0,253,271263.49
2025-06-05,DXB-SYD,3,6,822.32,1,334,274656.17
2025-06-06,DXB-SYD,4,6,1071.37,0,286,306411.11
2025-06-07,DXB-SYD,5,6,1071.01,0,287,307379.14
2025-06-08,DXB-SYD,6,6,1074.55,0,257,276160.45
2025-06-09,DXB-SYD,0,6,1072.24,0,237,254120.4
2025-06-10,DXB-SYD,1,6,1068.94,0,237,253338.68
2025-06-11,DXB-SYD,2,6,1069.13,0,237,253384.34
2025-06-12,DXB-SYD,3,6,1068.27,0,237,253179.82
2025-06-13,DXB-SYD,4,6,1068.45,0,277,295961.39
2025-06-14,DXB-SYD,5,6,1069.05,0,324,346370.7
2025-06-15,DXB-SYD,6,6,1070.7,0,225,240906.62
2025-06-16,DXB-SYD,0,6,1068.17,0,254,271314.53
2025-06-17,DXB-SYD,1,6,1067.07,0,241,257164.4
